accession	project	bases	gc	ags	country	genus	copy	arg_copy	cpg	group
SRR18490969	PRJNA820119	3839.564834	1062.375	3.6141332712083774	CN	Paraprevotella	2.125	1.983	0.9331764705882354	commensal
SRR18490969	PRJNA820119	3839.564834	1062.375	3.6141332712083774	CN	Phascolarctobacterium	26.0	26.0	1.0	commensal
SRR18490969	PRJNA820119	3839.564834	1062.375	3.6141332712083774	CN	Phocaeicola	443.5	1144.955	2.5816347237880493	commensal
SRR18490969	PRJNA820119	3839.564834	1062.375	3.6141332712083774	CN	Prevotella	85.625	168.91500000000002	1.9727299270072995	commensal
SRR18490969	PRJNA820119	3839.564834	1062.375	3.6141332712083774	CN	Roseburia	5.0	23.229	4.6457999999999995	commensal
SRR18490969	PRJNA820119	3839.564834	1062.375	3.6141332712083774	CN	Ruminococcus	55.375	66.521	1.2012821670428895	commensal
SRR18490969	PRJNA820119	3839.564834	1062.375	3.6141332712083774	CN	Ruthenibacterium	0.25	6.983	27.932	commensal
SRR18490969	PRJNA820119	3839.564834	1062.375	3.6141332712083774	CN	Streptococcus	8.5	57.964	6.8192941176470585	pathogen
SRR18490969	PRJNA820119	3839.564834	1062.375	3.6141332712083774	CN	Suilimivivens	0.25	6.426	25.704	commensal
SRR18490969	PRJNA820119	3839.564834	1062.375	3.6141332712083774	CN	Vescimonas	1.625	11.808	7.266461538461538	commensal
SRR18490969	PRJNA820119	3839.564834	1062.375	3.6141332712083774	CN	Wujia	2.125	6.306	2.9675294117647057	commensal
SRR18490969	PRJNA820119	3839.564834	1062.375	3.6141332712083774	CN	all	1062.375	4564.42	4.296430168255089	all
SRR18490970	PRJNA820119	3959.864825	1165.75	3.396838794767317	CN	Acetatifactor	2.375	6.875	2.8947368421052633	commensal
SRR18490970	PRJNA820119	3959.864825	1165.75	3.396838794767317	CN	Adlercreutzia	11.375	18.89	1.6606593406593406	commensal
SRR18490970	PRJNA820119	3959.864825	1165.75	3.396838794767317	CN	Agathobacter	53.5	49.81999999999999	0.9312149532710279	commensal
SRR18490970	PRJNA820119	3959.864825	1165.75	3.396838794767317	CN	Agathobaculum	20.0	68.982	3.4491	commensal
SRR18490970	PRJNA820119	3959.864825	1165.75	3.396838794767317	CN	Akkermansia	13.125	19.186999999999998	1.4618666666666664	commensal
SRR18490970	PRJNA820119	3959.864825	1165.75	3.396838794767317	CN	Alitiscatomonas	1.125	1.0	0.8888888888888888	commensal
SRR18490970	PRJNA820119	3959.864825	1165.75	3.396838794767317	CN	Anaerobutyricum	36.25	36.943	1.0191172413793104	commensal
SRR18490970	PRJNA820119	3959.864825	1165.75	3.396838794767317	CN	Anaerostipes	74.25	143.25900000000001	1.9294141414141417	commensal
SRR18490970	PRJNA820119	3959.864825	1165.75	3.396838794767317	CN	Anaerotignum	0.25	0.071	0.284	commensal
SRR18490970	PRJNA820119	3959.864825	1165.75	3.396838794767317	CN	Anthropogastromicrobium	1.375	10.668	7.758545454545454	commensal
SRR18490970	PRJNA820119	3959.864825	1165.75	3.396838794767317	CN	Bacteroides	1.125	8.868	7.882666666666667	commensal
SRR18490970	PRJNA820119	3959.864825	1165.75	3.396838794767317	CN	Bariatricus	23.75	46.997	1.978821052631579	commensal
SRR18490970	PRJNA820119	3959.864825	1165.75	3.396838794767317	CN	Bifidobacterium	65.5	99.95400000000001	1.5260152671755727	commensal
SRR18490970	PRJNA820119	3959.864825	1165.75	3.396838794767317	CN	Blautia	225.0	435.16	1.9340444444444445	commensal
SRR18490970	PRJNA820119	3959.864825	1165.75	3.396838794767317	CN	Clostridium	8.875	13.91	1.567323943661972	commensal
SRR18490970	PRJNA820119	3959.864825	1165.75	3.396838794767317	CN	ClostridiumP	4.0	9.899000000000001	2.4747500000000002	commensal
SRR18490970	PRJNA820119	3959.864825	1165.75	3.396838794767317	CN	ClostridiumQ	0.5	14.526	29.052	commensal
SRR18490970	PRJNA820119	3959.864825	1165.75	3.396838794767317	CN	Collinsella	50.0	62.417	1.24834	commensal
SRR18490970	PRJNA820119	3959.864825	1165.75	3.396838794767317	CN	Desulfovibrio	0.125	0.98	7.84	commensal
SRR18490970	PRJNA820119	3959.864825	1165.75	3.396838794767317	CN	Dialister	0.25	1.0	4.0	commensal
SRR18490970	PRJNA820119	3959.864825	1165.75	3.396838794767317	CN	Dorea	47.125	126.46000000000001	2.683501326259947	commensal
SRR18490970	PRJNA820119	3959.864825	1165.75	3.396838794767317	CN	Eggerthella	5.125	29.916	5.837268292682927	commensal
SRR18490970	PRJNA820119	3959.864825	1165.75	3.396838794767317	CN	Eisenbergiella	0.875	2.971	3.3954285714285715	commensal
SRR18490970	PRJNA820119	3959.864825	1165.75	3.396838794767317	CN	Enterobacter	0.625	4.947	7.9152000000000005	commensal
SRR18490970	PRJNA820119	3959.864825	1165.75	3.396838794767317	CN	Enterocloster	0.25	48.278	193.112	commensal
SRR18490970	PRJNA820119	3959.864825	1165.75	3.396838794767317	CN	Escherichia	1.125	53.992	47.992888888888885	pathogen
SRR18490970	PRJNA820119	3959.864825	1165.75	3.396838794767317	CN	Eubacterium	12.25	43.107	3.518938775510204	commensal
SRR18490970	PRJNA820119	3959.864825	1165.75	3.396838794767317	CN	Evtepia	3.125	10.906	3.48992	commensal
SRR18490970	PRJNA820119	3959.864825	1165.75	3.396838794767317	CN	Faecalibacillus	80.5	12.372	0.1536894409937888	commensal
SRR18490970	PRJNA820119	3959.864825	1165.75	3.396838794767317	CN	Faecalibacterium	12.25	10.677	0.8715918367346939	commensal
SRR18490970	PRJNA820119	3959.864825	1165.75	3.396838794767317	CN	Faecalimonas	25.625	64.1	2.501463414634146	commensal
SRR18490970	PRJNA820119	3959.864825	1165.75	3.396838794767317	CN	Flavonifractor	0.375	1.9769999999999999	5.271999999999999	commensal
SRR18490970	PRJNA820119	3959.864825	1165.75	3.396838794767317	CN	Gallintestinimicrobium	1.625	2.381	1.4652307692307691	commensal
SRR18490970	PRJNA820119	3959.864825	1165.75	3.396838794767317	CN	Gemella	0.375	1.0	2.6666666666666665	commensal
SRR18490970	PRJNA820119	3959.864825	1165.75	3.396838794767317	CN	Gemmiger	20.875	22.883	1.096191616766467	commensal
SRR18490970	PRJNA820119	3959.864825	1165.75	3.396838794767317	CN	Gordonibacter	0.375	0.988	2.6346666666666665	commensal
SRR18490970	PRJNA820119	3959.864825	1165.75	3.396838794767317	CN	Granulicatella	0.125	3.936	31.488	commensal
SRR18490970	PRJNA820119	3959.864825	1165.75	3.396838794767317	CN	Hominibacterium	0.625	2.887	4.6192	commensal
SRR18490970	PRJNA820119	3959.864825	1165.75	3.396838794767317	CN	Hominilimicola	18.75	30.004	1.6002133333333335	commensal
SRR18490970	PRJNA820119	3959.864825	1165.75	3.396838794767317	CN	Intestinibacter	37.625	90.178	2.3967574750830565	commensal
SRR18490970	PRJNA820119	3959.864825	1165.75	3.396838794767317	CN	Klebsiella	0.375	3.981	10.616	commensal
SRR18490970	PRJNA820119	3959.864825	1165.75	3.396838794767317	CN	Lactiplantibacillus	0.125	1.0	8.0	commensal
SRR18490970	PRJNA820119	3959.864825	1165.75	3.396838794767317	CN	Ligilactobacillus	4.5	29.276	6.505777777777777	commensal
SRR18490970	PRJNA820119	3959.864825	1165.75	3.396838794767317	CN	Limivivens	1.75	10.512	6.006857142857143	commensal
SRR18490970	PRJNA820119	3959.864825	1165.75	3.396838794767317	CN	Mediterraneibacter	14.75	76.62700000000001	5.195050847457628	commensal
SRR18490970	PRJNA820119	3959.864825	1165.75	3.396838794767317	CN	Neobittarella	0.25	1.996	7.984	commensal
SRR18490970	PRJNA820119	3959.864825	1165.75	3.396838794767317	CN	Oliverpabstia	19.875	22.715	1.1428930817610063	commensal
SRR18490970	PRJNA820119	3959.864825	1165.75	3.396838794767317	CN	Parabacteroides	0.375	4.515000000000001	12.040000000000001	commensal
SRR18490970	PRJNA820119	3959.864825	1165.75	3.396838794767317	CN	Parasutterella	0.375	0.989	2.6373333333333333	commensal
SRR18490970	PRJNA820119	3959.864825	1165.75	3.396838794767317	CN	Phascolarctobacterium	11.75	17.663	1.5032340425531916	commensal
SRR18490970	PRJNA820119	3959.864825	1165.75	3.396838794767317	CN	Phocaeicola	2.25	7.975	3.5444444444444443	commensal
SRR18490970	PRJNA820119	3959.864825	1165.75	3.396838794767317	CN	Romboutsia	0.5	1.993	3.986	commensal
SRR18490970	PRJNA820119	3959.864825	1165.75	3.396838794767317	CN	Roseburia	1.625	4.2490000000000006	2.614769230769231	commensal
SRR18490970	PRJNA820119	3959.864825	1165.75	3.396838794767317	CN	Ruminococcus	167.625	400.564	2.3896435495898585	commensal
SRR18490970	PRJNA820119	3959.864825	1165.75	3.396838794767317	CN	Ruthenibacterium	1.625	3.988	2.4541538461538464	commensal
SRR18490970	PRJNA820119	3959.864825	1165.75	3.396838794767317	CN	Scatomonas	0.125	1.0	8.0	commensal
SRR18490970	PRJNA820119	3959.864825	1165.75	3.396838794767317	CN	Schaedlerella	8.5	11.870999999999999	1.3965882352941175	commensal
SRR18490970	PRJNA820119	3959.864825	1165.75	3.396838794767317	CN	Streptococcus	38.5	231.54	6.014025974025974	pathogen
SRR18490970	PRJNA820119	3959.864825	1165.75	3.396838794767317	CN	Thomasclavelia	2.25	13.057	5.803111111111111	commensal
SRR18490970	PRJNA820119	3959.864825	1165.75	3.396838794767317	CN	all	1165.75	3601.458	3.0893913789405962	all
SRR18490971	PRJNA820119	3411.558908	935.375	3.647263298677001	CN	Acetatifactor	10.375	39.003	3.7593253012048193	commensal
SRR18490971	PRJNA820119	3411.558908	935.375	3.647263298677001	CN	Adlercreutzia	6.375	29.456000000000003	4.620549019607844	commensal
SRR18490971	PRJNA820119	3411.558908	935.375	3.647263298677001	CN	Agathobacter	52.75	42.874	0.8127772511848341	commensal
SRR18490971	PRJNA820119	3411.558908	935.375	3.647263298677001	CN	Agathobaculum	4.375	6.9670000000000005	1.592457142857143	commensal
SRR18490971	PRJNA820119	3411.558908	935.375	3.647263298677001	CN	Akkermansia	3.0	3.821	1.2736666666666667	commensal
SRR18490971	PRJNA820119	3411.558908	935.375	3.647263298677001	CN	Alistipes	62.5	50.995999999999995	0.8159359999999999	commensal
SRR18490971	PRJNA820119	3411.558908	935.375	3.647263298677001	CN	Alitiscatomonas	0.875	5.049	5.7702857142857145	commensal
SRR18490971	PRJNA820119	3411.558908	935.375	3.647263298677001	CN	Anaerobutyricum	3.375	13.671000000000001	4.050666666666667	commensal
SRR18490971	PRJNA820119	3411.558908	935.375	3.647263298677001	CN	Anaerostipes	1.125	2.652	2.3573333333333335	commensal
SRR18490971	PRJNA820119	3411.558908	935.375	3.647263298677001	CN	Anthropogastromicrobium	1.0	0.992	0.992	commensal
SRR18490971	PRJNA820119	3411.558908	935.375	3.647263298677001	CN	Bacteroides	94.125	398.667	4.2355059760956175	commensal
SRR18490971	PRJNA820119	3411.558908	935.375	3.647263298677001	CN	Bariatricus	1.25	10.867	8.6936	commensal
SRR18490971	PRJNA820119	3411.558908	935.375	3.647263298677001	CN	Barnesiella	13.125	16.071	1.224457142857143	commensal
SRR18490971	PRJNA820119	3411.558908	935.375	3.647263298677001	CN	Bifidobacterium	11.75	9.933	0.8453617021276596	commensal
SRR18490971	PRJNA820119	3411.558908	935.375	3.647263298677001	CN	Bilophila	0.25	1.991	7.964	commensal
SRR18490971	PRJNA820119	3411.558908	935.375	3.647263298677001	CN	Blautia	7.875	52.818	6.707047619047619	commensal
SRR18490971	PRJNA820119	3411.558908	935.375	3.647263298677001	CN	Brotaphodocola	0.75	1.996	2.6613333333333333	commensal
SRR18490971	PRJNA820119	3411.558908	935.375	3.647263298677001	CN	Butyribacter	10.125	7.978	0.7879506172839505	commensal
SRR18490971	PRJNA820119	3411.558908	935.375	3.647263298677001	CN	Butyricicoccus	3.75	1.0	0.26666666666666666	commensal
SRR18490971	PRJNA820119	3411.558908	935.375	3.647263298677001	CN	Butyricimonas	9.375	65.02	6.935466666666667	commensal
SRR18490971	PRJNA820119	3411.558908	935.375	3.647263298677001	CN	CAG-492	7.625	1.878	0.24629508196721311	commensal
SRR18490971	PRJNA820119	3411.558908	935.375	3.647263298677001	CN	Catenibacterium	2.625	2.946	1.1222857142857143	commensal
SRR18490971	PRJNA820119	3411.558908	935.375	3.647263298677001	CN	Clostridium	5.625	15.813	2.8112	commensal
SRR18490971	PRJNA820119	3411.558908	935.375	3.647263298677001	CN	Coprococcus	24.375	16.288	0.6682256410256411	commensal
SRR18490971	PRJNA820119	3411.558908	935.375	3.647263298677001	CN	Dialister	5.5	5.912	1.0749090909090908	commensal
SRR18490971	PRJNA820119	3411.558908	935.375	3.647263298677001	CN	Dorea	5.75	7.862	1.367304347826087	commensal
SRR18490971	PRJNA820119	3411.558908	935.375	3.647263298677001	CN	Dysosmobacter	0.375	4.9399999999999995	13.173333333333332	commensal
SRR18490971	PRJNA820119	3411.558908	935.375	3.647263298677001	CN	Enterocloster	0.875	1.0	1.1428571428571428	commensal
SRR18490971	PRJNA820119	3411.558908	935.375	3.647263298677001	CN	Escherichia	0.375	13.479000000000001	35.944	pathogen
SRR18490971	PRJNA820119	3411.558908	935.375	3.647263298677001	CN	Eubacterium	9.75	19.972	2.0484102564102566	commensal
SRR18490971	PRJNA820119	3411.558908	935.375	3.647263298677001	CN	Faecalibacillus	1.125	45.262	40.23288888888889	commensal
SRR18490971	PRJNA820119	3411.558908	935.375	3.647263298677001	CN	Faecalibacterium	33.75	59.538	1.7640888888888888	commensal
SRR18490971	PRJNA820119	3411.558908	935.375	3.647263298677001	CN	Fusicatenibacter	2.125	6.417	3.019764705882353	commensal
SRR18490971	PRJNA820119	3411.558908	935.375	3.647263298677001	CN	Gemmiger	15.5	14.56	0.9393548387096774	commensal
SRR18490971	PRJNA820119	3411.558908	935.375	3.647263298677001	CN	Haemophilus	2.5	3.671	1.4684	commensal
SRR18490971	PRJNA820119	3411.558908	935.375	3.647263298677001	CN	Hominenteromicrobium	0.125	0.994	7.952	commensal
SRR18490971	PRJNA820119	3411.558908	935.375	3.647263298677001	CN	Hominilimicola	2.0	2.945	1.4725	commensal
SRR18490971	PRJNA820119	3411.558908	935.375	3.647263298677001	CN	Hominimerdicola	0.625	11.416	18.2656	commensal
SRR18490971	PRJNA820119	3411.558908	935.375	3.647263298677001	CN	Hominiventricola	0.25	3.972	15.888	commensal
SRR18490971	PRJNA820119	3411.558908	935.375	3.647263298677001	CN	Intestinibacter	3.125	3.984	1.27488	commensal
SRR18490971	PRJNA820119	3411.558908	935.375	3.647263298677001	CN	Jutongia	6.75	8.146	1.206814814814815	commensal
SRR18490971	PRJNA820119	3411.558908	935.375	3.647263298677001	CN	Lachnospira	14.875	38.411	2.582252100840336	commensal
SRR18490971	PRJNA820119	3411.558908	935.375	3.647263298677001	CN	Lactobacillus	2.75	11.873000000000001	4.317454545454546	commensal
SRR18490971	PRJNA820119	3411.558908	935.375	3.647263298677001	CN	Ligilactobacillus	1.0	5.916	5.916	commensal
SRR18490971	PRJNA820119	3411.558908	935.375	3.647263298677001	CN	Limosilactobacillus	0.375	2.8	7.466666666666666	commensal
SRR18490971	PRJNA820119	3411.558908	935.375	3.647263298677001	CN	Mediterraneibacter	2.0	4.793	2.3965	commensal
SRR18490971	PRJNA820119	3411.558908	935.375	3.647263298677001	CN	Odoribacter	2.75	3.963	1.4410909090909092	commensal
SRR18490971	PRJNA820119	3411.558908	935.375	3.647263298677001	CN	Oliverpabstia	0.5	1.986	3.972	commensal
SRR18490971	PRJNA820119	3411.558908	935.375	3.647263298677001	CN	Otoolea	1.125	1.458	1.296	commensal
SRR18490971	PRJNA820119	3411.558908	935.375	3.647263298677001	CN	Parabacteroides	2.625	229.494	87.42628571428571	commensal
SRR18490971	PRJNA820119	3411.558908	935.375	3.647263298677001	CN	Parasutterella	2.0	10.459	5.2295	commensal
SRR18490971	PRJNA820119	3411.558908	935.375	3.647263298677001	CN	Phascolarctobacterium	0.875	1.0	1.1428571428571428	commensal
SRR18490971	PRJNA820119	3411.558908	935.375	3.647263298677001	CN	Phocaeicola	206.875	660.907	3.1947166163142	commensal
SRR18490971	PRJNA820119	3411.558908	935.375	3.647263298677001	CN	Pseudoruminococcus	1.25	5.891	4.7128	commensal
SRR18490971	PRJNA820119	3411.558908	935.375	3.647263298677001	CN	Qingrenia	5.5	3.996	0.7265454545454545	commensal
SRR18490971	PRJNA820119	3411.558908	935.375	3.647263298677001	CN	Roseburia	68.75	198.961	2.893978181818182	commensal
SRR18490971	PRJNA820119	3411.558908	935.375	3.647263298677001	CN	Ruminococcus	35.0	3.807	0.10877142857142857	commensal
SRR18490971	PRJNA820119	3411.558908	935.375	3.647263298677001	CN	Ruthenibacterium	0.125	3.786	30.288	commensal
SRR18490971	PRJNA820119	3411.558908	935.375	3.647263298677001	CN	Streptococcus	26.0	133.806	5.146384615384616	pathogen
SRR18490971	PRJNA820119	3411.558908	935.375	3.647263298677001	CN	Terrisporobacter	2.875	2.996	1.0420869565217392	commensal
SRR18490971	PRJNA820119	3411.558908	935.375	3.647263298677001	CN	Veillonella	15.625	5.891	0.377024	commensal
SRR18490971	PRJNA820119	3411.558908	935.375	3.647263298677001	CN	Vescimonas	0.875	1.964	2.2445714285714287	commensal
SRR18490971	PRJNA820119	3411.558908	935.375	3.647263298677001	CN	Wujia	8.25	26.932000000000002	3.2644848484848485	commensal
SRR18490971	PRJNA820119	3411.558908	935.375	3.647263298677001	CN	YE71	2.75	3.267	1.188	commensal
SRR18490971	PRJNA820119	3411.558908	935.375	3.647263298677001	CN	all	935.375	2850.41	3.047344647868502	all
SRR18490972	PRJNA820119	2814.862341	954.5	2.949043835515977	CN	Adlercreutzia	3.0	5.959	1.9863333333333333	commensal
SRR18490972	PRJNA820119	2814.862341	954.5	2.949043835515977	CN	Agathobacter	20.875	18.855	0.9032335329341318	commensal
SRR18490972	PRJNA820119	2814.862341	954.5	2.949043835515977	CN	Agathobaculum	2.25	24.826999999999998	11.03422222222222	commensal
SRR18490972	PRJNA820119	2814.862341	954.5	2.949043835515977	CN	Alistipes	19.375	23.593	1.2177032258064515	commensal
SRR18490972	PRJNA820119	2814.862341	954.5	2.949043835515977	CN	Alitiscatomonas	0.625	0.717	1.1472	commensal
SRR18490972	PRJNA820119	2814.862341	954.5	2.949043835515977	CN	Anaerobutyricum	9.5	8.464	0.8909473684210527	commensal
SRR18490972	PRJNA820119	2814.862341	954.5	2.949043835515977	CN	Anaerostipes	0.875	3.472	3.968	commensal
SRR18490972	PRJNA820119	2814.862341	954.5	2.949043835515977	CN	Anthropogastromicrobium	1.375	491.353	357.34763636363635	commensal
SRR18490972	PRJNA820119	2814.862341	954.5	2.949043835515977	CN	Bacteroides	11.125	311.529	28.002606741573032	commensal
SRR18490972	PRJNA820119	2814.862341	954.5	2.949043835515977	CN	Bariatricus	3.625	5.739	1.5831724137931034	commensal
SRR18490972	PRJNA820119	2814.862341	954.5	2.949043835515977	CN	Bifidobacterium	17.625	21.75	1.2340425531914894	commensal
SRR18490972	PRJNA820119	2814.862341	954.5	2.949043835515977	CN	Bilophila	0.625	2.965	4.744	commensal
SRR18490972	PRJNA820119	2814.862341	954.5	2.949043835515977	CN	Blautia	36.0	973.307	27.036305555555558	commensal
SRR18490972	PRJNA820119	2814.862341	954.5	2.949043835515977	CN	Collinsella	22.125	47.354	2.1402937853107344	commensal
SRR18490972	PRJNA820119	2814.862341	954.5	2.949043835515977	CN	Dialister	11.0	7.722	0.7020000000000001	commensal
SRR18490972	PRJNA820119	2814.862341	954.5	2.949043835515977	CN	Dorea	16.5	106.56	6.458181818181818	commensal
SRR18490972	PRJNA820119	2814.862341	954.5	2.949043835515977	CN	Eggerthella	0.375	2.967	7.912	commensal
SRR18490972	PRJNA820119	2814.862341	954.5	2.949043835515977	CN	Enterobacter	2.25	80.094	35.59733333333333	commensal
SRR18490972	PRJNA820119	2814.862341	954.5	2.949043835515977	CN	Enterocloster	8.875	28.968999999999998	3.264112676056338	commensal
SRR18490972	PRJNA820119	2814.862341	954.5	2.949043835515977	CN	Escherichia	3.25	207.226	63.76184615384615	pathogen
SRR18490972	PRJNA820119	2814.862341	954.5	2.949043835515977	CN	Eubacterium	9.125	41.546	4.552986301369863	commensal
SRR18490972	PRJNA820119	2814.862341	954.5	2.949043835515977	CN	Evtepia	1.0	7.994999999999999	7.994999999999999	commensal
SRR18490972	PRJNA820119	2814.862341	954.5	2.949043835515977	CN	Faecalibacillus	1.5	14.213	9.475333333333333	commensal
SRR18490972	PRJNA820119	2814.862341	954.5	2.949043835515977	CN	Faecalibacterium	37.125	535.528	14.424996632996633	commensal
SRR18490972	PRJNA820119	2814.862341	954.5	2.949043835515977	CN	Fusicatenibacter	11.25	50.17	4.459555555555555	commensal
SRR18490972	PRJNA820119	2814.862341	954.5	2.949043835515977	CN	Gemmiger	22.0	25.273000000000003	1.1487727272727275	commensal
SRR18490972	PRJNA820119	2814.862341	954.5	2.949043835515977	CN	Haemophilus	8.875	5.472	0.6165633802816902	commensal
SRR18490972	PRJNA820119	2814.862341	954.5	2.949043835515977	CN	Hominenteromicrobium	0.25	1.0	4.0	commensal
SRR18490972	PRJNA820119	2814.862341	954.5	2.949043835515977	CN	Hominicoprocola	2.0	7.244	3.622	commensal
SRR18490972	PRJNA820119	2814.862341	954.5	2.949043835515977	CN	Hominilimicola	3.5	3.808	1.0879999999999999	commensal
SRR18490972	PRJNA820119	2814.862341	954.5	2.949043835515977	CN	Hominisplanchenecus	0.625	14.838000000000001	23.7408	commensal
SRR18490972	PRJNA820119	2814.862341	954.5	2.949043835515977	CN	Hominiventricola	0.375	1.0	2.6666666666666665	commensal
SRR18490972	PRJNA820119	2814.862341	954.5	2.949043835515977	CN	Klebsiella	0.375	8.737	23.298666666666666	commensal
SRR18490972	PRJNA820119	2814.862341	954.5	2.949043835515977	CN	Lachnoclostridium	2.25	0.953	0.4235555555555555	commensal
SRR18490972	PRJNA820119	2814.862341	954.5	2.949043835515977	CN	Ligilactobacillus	26.5	74.62299999999999	2.815962264150943	commensal
SRR18490972	PRJNA820119	2814.862341	954.5	2.949043835515977	CN	Limivivens	0.5	2.649	5.298	commensal
SRR18490972	PRJNA820119	2814.862341	954.5	2.949043835515977	CN	Limosilactobacillus	5.375	18.307000000000002	3.405953488372093	commensal
SRR18490972	PRJNA820119	2814.862341	954.5	2.949043835515977	CN	Mediterraneibacter	18.75	77.289	4.12208	commensal
SRR18490972	PRJNA820119	2814.862341	954.5	2.949043835515977	CN	Megamonas	341.625	1374.039	4.022068057080132	commensal
SRR18490972	PRJNA820119	2814.862341	954.5	2.949043835515977	CN	Megasphaera	7.0	18.557000000000002	2.6510000000000002	commensal
SRR18490972	PRJNA820119	2814.862341	954.5	2.949043835515977	CN	Odoribacter	0.625	19.917	31.867200000000004	commensal
SRR18490972	PRJNA820119	2814.862341	954.5	2.949043835515977	CN	Oliverpabstia	2.375	4.963	2.089684210526316	commensal
SRR18490972	PRJNA820119	2814.862341	954.5	2.949043835515977	CN	Oribacterium	0.125	1.0	8.0	commensal
SRR18490972	PRJNA820119	2814.862341	954.5	2.949043835515977	CN	Otoolea	3.125	5.2219999999999995	1.6710399999999999	commensal
SRR18490972	PRJNA820119	2814.862341	954.5	2.949043835515977	CN	Oxalobacter	0.25	0.998	3.992	commensal
SRR18490972	PRJNA820119	2814.862341	954.5	2.949043835515977	CN	Parabacteroides	9.125	45.649	5.002630136986301	commensal
SRR18490972	PRJNA820119	2814.862341	954.5	2.949043835515977	CN	Paraprevotella	2.125	1.0	0.47058823529411764	commensal
SRR18490972	PRJNA820119	2814.862341	954.5	2.949043835515977	CN	Parasutterella	2.625	3.455	1.3161904761904761	commensal
SRR18490972	PRJNA820119	2814.862341	954.5	2.949043835515977	CN	Phascolarctobacterium	1.375	2.9059999999999997	2.113454545454545	commensal
SRR18490972	PRJNA820119	2814.862341	954.5	2.949043835515977	CN	Phocaeicola	51.5	87.184	1.6928932038834952	commensal
SRR18490972	PRJNA820119	2814.862341	954.5	2.949043835515977	CN	Prevotella	42.625	204.612	4.800281524926686	commensal
SRR18490972	PRJNA820119	2814.862341	954.5	2.949043835515977	CN	Romboutsia	8.25	8.811	1.068	commensal
SRR18490972	PRJNA820119	2814.862341	954.5	2.949043835515977	CN	Roseburia	0.75	2.0	2.6666666666666665	commensal
SRR18490972	PRJNA820119	2814.862341	954.5	2.949043835515977	CN	Rothia	1.375	3.612	2.626909090909091	commensal
SRR18490972	PRJNA820119	2814.862341	954.5	2.949043835515977	CN	Ruminococcus	2.25	2.793	1.2413333333333334	commensal
SRR18490972	PRJNA820119	2814.862341	954.5	2.949043835515977	CN	Ruthenibacterium	0.125	0.772	6.176	commensal
SRR18490972	PRJNA820119	2814.862341	954.5	2.949043835515977	CN	Sarcina	1.125	35.262	31.344	commensal
SRR18490972	PRJNA820119	2814.862341	954.5	2.949043835515977	CN	Streptococcus	104.625	850.333	8.127436081242532	pathogen
SRR18490972	PRJNA820119	2814.862341	954.5	2.949043835515977	CN	Thomasclavelia	0.125	0.986	7.888	commensal
SRR18490972	PRJNA820119	2814.862341	954.5	2.949043835515977	CN	Weissella	0.125	2.0	16.0	commensal
SRR18490972	PRJNA820119	2814.862341	954.5	2.949043835515977	CN	Wujia	0.125	6.984	55.872	commensal
SRR18490972	PRJNA820119	2814.862341	954.5	2.949043835515977	CN	all	954.5	8976.818	9.40473336825563	all
SRR18490973	PRJNA820119	3236.059477	918.5	3.523200301578661	CN	Acetatifactor	2.375	20.335	8.562105263157894	commensal
SRR18490973	PRJNA820119	3236.059477	918.5	3.523200301578661	CN	Adlercreutzia	0.75	0.997	1.3293333333333333	commensal
SRR18490973	PRJNA820119	3236.059477	918.5	3.523200301578661	CN	Agathobacter	30.125	32.535000000000004	1.08	commensal
SRR18490973	PRJNA820119	3236.059477	918.5	3.523200301578661	CN	Agathobaculum	2.125	34.385	16.181176470588234	commensal
SRR18490973	PRJNA820119	3236.059477	918.5	3.523200301578661	CN	Alistipes	19.25	6.752	0.35075324675324676	commensal
SRR18490973	PRJNA820119	3236.059477	918.5	3.523200301578661	CN	Alitiscatomonas	0.5	3.576	7.152	commensal
SRR18490973	PRJNA820119	3236.059477	918.5	3.523200301578661	CN	Allisonella	1.625	1.734	1.067076923076923	commensal
SRR18490973	PRJNA820119	3236.059477	918.5	3.523200301578661	CN	Anaerobutyricum	11.125	26.477	2.3799550561797753	commensal
SRR18490973	PRJNA820119	3236.059477	918.5	3.523200301578661	CN	Bacteroides	51.125	386.442	7.55876772616137	commensal
SRR18490973	PRJNA820119	3236.059477	918.5	3.523200301578661	CN	Bariatricus	2.125	0.978	0.4602352941176471	commensal
SRR18490973	PRJNA820119	3236.059477	918.5	3.523200301578661	CN	Bifidobacterium	0.5	1.9929999999999999	3.9859999999999998	commensal
SRR18490973	PRJNA820119	3236.059477	918.5	3.523200301578661	CN	Bilophila	2.875	5.894	2.050086956521739	commensal
SRR18490973	PRJNA820119	3236.059477	918.5	3.523200301578661	CN	Blautia	15.25	75.65	4.9606557377049185	commensal
SRR18490973	PRJNA820119	3236.059477	918.5	3.523200301578661	CN	Brotaphodocola	0.875	1.0	1.1428571428571428	commensal
SRR18490973	PRJNA820119	3236.059477	918.5	3.523200301578661	CN	Butyribacter	1.375	2.754	2.0029090909090908	commensal
SRR18490973	PRJNA820119	3236.059477	918.5	3.523200301578661	CN	Citrobacter	0.125	5.944	47.552	commensal
SRR18490973	PRJNA820119	3236.059477	918.5	3.523200301578661	CN	Clostridium	4.375	1.0	0.22857142857142856	commensal
SRR18490973	PRJNA820119	3236.059477	918.5	3.523200301578661	CN	Collinsella	7.75	0.97	0.12516129032258064	commensal
